Price,property_id,title,street_address,city,province,price_per_night,bedroom_count,bathroom_count,floors,parking,face,year,views,area,road,road_width,road_type,build_area,posted,amenities,category,type,guest_count,location_score,rating,booking_id,tenant_id,start_date,end_date,total_price,payment_status,tax_record_id,municipality,tax_rate,distribution_status,factor_id,seasonality_index,tourism_stats,local_events,inflation,cpi,listing_type,area_sqft,build_area_sqft
30000,12d15983-ed99-43f8-9f32-5e85647e6db5,"Flat For Rent In Budhanilkantha, Kathmandu","Behind Nepal electricity authority office, Budhanilkantha, Kathmandu",Kathmandu,Other,1000,5,0,1.0,0,North,2010.0,507.0,2200 Sq. Feet,15 Feet / Blacktopped,10.0, Blacktopped,N/A Sq. Feet,2020-01-01,[],Apartment,Entire Place,2,0.6,4.0,,,,,69068216,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,2200.0,400.0
185000,67505d88-8c41-43d3-aed5-f60bad9ef61f,"House For Rent In Imadol, Lalitpur","Imadol, Imadol, Lalitpur",Lalitpur,Other,1000,5,5,3.0,0,East,2010.0,343.0,23 Aana,14 Feet,10.0,,N/A Sq. Feet,2020-01-01,"['Balcony', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,210057795,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,7871.75,400.0
43500000,30d25b23-00b6-44ee-a665-446568258439,"House For Sale In Hattisar, Kathmandu","Hattisar, Hattisar, Kathmandu",Kathmandu,Other,1000,0,0,3.0,0,West,2010.0,301.0,3.85 Aana,20 Feet,10.0,,N/A Sq. Feet,2020-01-01,"['Drainage', 'Water Supply']",Apartment,Entire Place,2,0.6,4.0,,,,,38764681,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1317.6625000000001,400.0
300000,7bbc121f-58d7-4a4c-bb21-f41de8b7fe9b,"House For Rent In Jhamsikhel, Lalitpur","Jhamsikhel, Jhamsikhel, Lalitpur",Lalitpur,Other,1000,17,5,3.0,0,West,2010.0,256.0,1 Ropani,14 Feet,10.0,,7076 Sq. Feet,2020-01-01,"['Balcony', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,183037452,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,5476.0,7076.0
200000,4fac161f-3deb-4f7c-a2dd-7dfa2c8eaf06,"House For Rent In Jhamsikhel, Lalitpur","Nearby St. Mary School, Jhamsikhel, Lalitpur",Lalitpur,Other,1000,5,4,3.0,0,South East,2010.0,224.0,4 Aana,20 Feet,10.0,,N/A Sq. Feet,2020-01-01,"['Balcony', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,44785459,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1369.0,400.0
22000000,02fd17dd-3e5e-474c-a37c-2c56107a90dd,"House For Sale In Boudha, Kathmandu","Boudha, Boudha, Kathmandu",Kathmandu,Other,1000,10,3,3.0,0,South,2010.0,335.0,0-3-1-0 Aana,20 Feet,10.0,,N/A Aana,2020-01-01,"['Drainage', 'Water Supply', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,10898262,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
120000,aad43266-09b2-49d4-be6e-1bc19f502ece,"House For Rent In Bhaisepati, Lalitpur","Fulbarimarga, Bhaisepati, Lalitpur",Lalitpur,Other,1000,5,3,3.0,0,South East,2010.0,246.0,8 Aana,13 Feet,10.0,,N/A Sq. Feet,2020-01-01,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,70617041,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,2738.0,400.0
29500000,d259dc3c-52da-4c71-8eab-be55f8b14b6e,"House For Sale At Civil Homes Phase 3 Sunakothi : House For Sale In Civil Homes, Lalitpur","Civil homes phase 3 Sunakothi, Civil Homes, Lalitpur",Lalitpur,Other,1000,3,2,3.0,1,West,2013.0,838.0,6 Aana,18 Feet / Blacktopped,10.0, Blacktopped,1785 sqft Aana,2020-01-01,"['Lawn', 'Backyard', 'Balcony', 'Frontyard', 'Gym', 'Garden', 'Microwave', 'Wifi', 'Drainage', 'Water Supply', 'Modular Kitchen', 'Swimming Pool', 'TV Cable', 'Washing Machine', 'Solar Water', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,61509912,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,2053.5,1785.0
45000000,ef8740e6-a0fe-40c1-9eec-1a0d028a21b5,"Dhumbarahi Bangalow : House For Sale In Dhumbarahi, Kathmandu","Dhumbarahi bangalow, Dhumbarahi, Kathmandu",Kathmandu,Other,1000,5,5,1.0,3,South,2010.0,511.0,0-7-0-0 Aana,12 Feet / Soil Stabilized,10.0, Soil Stabilized,0-4-0-0 Aana,2020-01-01,[],Apartment,Entire Place,2,0.6,4.0,,,,,5920426,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,0.0
22500000,454a7c1a-75f7-4c46-a5de-511736c3bcb2,"House For Sale In Dadikot, Bhaktapur","Dadikot, Dadikot, Bhaktapur",Bhaktapur,Other,1000,12,4,4.0,0,South East,2010.0,228.0,4 Aana,20 Feet,10.0,,2610 Sq. Feet,2020-01-01,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,50312412,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1369.0,2610.0
100000,f23e78a5-079c-49c1-9e40-6088d5380586,"House For Rent In Bhaisepati, Lalitpur","Vinayak Colony, Bhaisepati, Lalitpur",Lalitpur,Other,1000,4,3,3.0,0,East,2010.0,317.0,5 Aana,13 Feet,10.0,,N/A Sq. Feet,2020-01-01,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,49302819,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1711.25,400.0
18000000,566c346d-6484-4b9e-8435-79cefc95877d,"House For Sale In Sitapaila, Kathmandu","Dada Pauwa, Sitapaila, Kathmandu",Kathmandu,Other,1000,3,4,3.0,0,South,2010.0,506.0,3.5 Aana,13 Feet,10.0,,N/A Sq. Feet,2020-01-01,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,45478738,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1197.875,400.0
34500000,40fb86db-9c7a-4ab9-901d-fece104de7f0,"House For Sale In Sukedhara, Kathmandu","Sukedhara, Sukedhara, Kathmandu",Kathmandu,Other,1000,9,4,4.0,0,East,2010.0,327.0,6.3 Aana,12 Feet,10.0,,N/A Sq. Feet,2020-01-01,"['Balcony', 'Garden', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,69044606,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,2156.1749999999997,400.0
72500000,13e7202a-cc85-4657-9feb-699c8644cce0,"House For Sale In Basundhara, Kathmandu","Basundhara, Basundhara, Kathmandu",Kathmandu,Other,1000,7,6,1.0,0,South West,2010.0,220.0,14 Aana,20 Feet,10.0,,N/A Sq. Feet,2020-01-01,"['Balcony', 'Garden', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,143636668,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,4791.5,400.0
11500000,1a6bce00-57cd-4a84-b9eb-3bd2d59210c8,"House For Sale In Tokha, Kathmandu","Nearby, Grandy Hospital, Tokha, Kathmandu",Kathmandu,Other,1000,2,1,1.0,0,North,2010.0,537.0,3 Aana,13 Feet / Gravelled,10.0, Gravelled,N/A Sq. Feet,2020-01-01,"['TV Cable', 'Water Supply', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,32675137,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1026.75,400.0
27500000,85dcd27a-6fb5-4ac0-8b14-a22a78367e60,"House For Sale In Lazimpat, Kathmandu","Lazimpat, Lazimpat, Kathmandu",Kathmandu,Other,1000,9,7,1.0,0,North,2010.0,926.0,5 Aana,13 Feet,10.0,,N/A Aana,2020-01-01,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,57637324,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1711.25,400.0
31500000,7a2adf95-30df-4774-8c96-2617f585c158,"Chandol Bangalow : House For Sale In Chandol, Kathmandu","Chandol siddhartha colony, Chandol, Kathmandu",Kathmandu,Other,1000,4,4,1.0,1,West,2010.0,441.0,0-4-0-0 Aana,20 Feet,10.0,,0-4-0-0 Aana,2020-01-01,['Garage'],Apartment,Entire Place,2,0.6,4.0,,,,,4176167,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,0.0
170000000,3f3bf22b-7a57-4bd1-8b16-61b94294d190,"House For Sale In Sukedhara, Kathmandu","Sukedhara, Sukedhara, Kathmandu",Kathmandu,Other,1000,0,0,1.0,0,North,2010.0,408.0,19 Aana,20 Feet,10.0,,N/A Sq. Feet,2020-01-01,[],Apartment,Entire Place,2,0.6,4.0,,,,,165577983,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,6502.75,400.0
7700000,c4014ec0-ca42-478e-8c42-8ea4ed5011f6,"House For Sale In New Baneshwor : House For Sale In Baneshwor, Kathmandu","30 Okharbot Galli, New Baneshwor, Baneshwor, Kathmandu",Kathmandu,Other,1000,0,2,2.0,1,South,2010.0,684.0,0-5-5-0 Aana,14 Feet,10.0,,0-4-0-0 Aana,2020-01-01,"['Frontyard', 'Fencing', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well']",Apartment,Entire Place,2,0.6,4.0,,,,,2886504,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,0.0
37500000,90fee7dd-d2f7-447e-99df-2762255a8c44,"House For Sale In Basundhara, Kathmandu","Basundhara, Basundhara, Kathmandu",Kathmandu,Other,1000,2,3,3.0,0,North,2010.0,313.0,5 Aana,14 Feet / Blacktopped,10.0, Blacktopped,N/A Sq. Feet,2020-01-01,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,49467425,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1711.25,400.0
32500000,74d2f16c-e424-478b-9526-92277809d46e,"House For Sale In Bhangal, Kathmandu","Bhangal, Bhangal, Kathmandu",Kathmandu,Other,1000,4,3,3.0,1,South,2074.0,261.0,0-4-2-0 Sq. Feet,26 Feet / Paved,10.0, Paved,2856 Sq. Feet,2020-01-01,"['Water Tank', 'Solar Water', 'Washing Machine', 'TV Cable', 'Garage', 'Wifi', 'Water Supply', 'Modular Kitchen']",Apartment,Entire Place,2,0.6,4.0,,,,,19392328,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,2856.0
17500000,18baa81c-98b5-4723-bbe9-94884c28af35,"House For Sale In Pasikot, Kathmandu","Pasikot, Pasikot, Kathmandu",Kathmandu,Other,1000,0,0,3.0,0,West,2010.0,574.0,4 Aana,16 Feet,10.0,,N/A Sq. Feet,2020-01-01,[],Apartment,Entire Place,2,0.6,4.0,,,,,40211442,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1369.0,400.0
37500000,94d5b8be-8d12-44b5-a263-83d474020ed2,"House For Sale In Hattigauda, Kathmandu","Hattigauda, Hattigauda, Kathmandu",Kathmandu,Other,1000,0,0,3.0,0,South,2010.0,389.0,6 Aana,20 Feet,10.0,,N/A Sq. Feet,2020-01-01,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,62970654,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,2053.5,400.0
12500000,724c396c-587f-4704-a81c-403bca2c9c3c,"House For Sale In Dharan, Dharan","Dharan-13, Dharan, Dharan",Dharan,Other,1000,0,0,2.0,0,North,2010.0,921.0,16 Dhur,15 Feet / Blacktopped,10.0, Blacktopped,N/A Sq. Feet,2020-01-01,[],Apartment,Entire Place,2,0.6,4.0,,,,,33674137,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,2916.0,400.0
15000000,c55989c5-fc3d-4cac-9175-2962f0fe7f17,"House For Sale In Tarahara, Sunsari","Harsala Toll, Tarahara, Sunsari",Sunsari,Other,1000,0,0,3.0,0,North,2010.0,323.0,15 Dhur,15 Feet / Blacktopped,10.0, Blacktopped,N/A Dhur,2020-01-01,[],Apartment,Entire Place,2,0.6,4.0,,,,,30697200,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,2733.75,400.0
18000000,b40b6f44-6e92-40eb-8b2d-8c1dfdc1bf11,"House For Sale In Hattigauda, Kathmandu","Hattigauda, Hattigauda, Kathmandu",Kathmandu,Other,1000,0,0,3.0,0,South,2010.0,380.0,3 Aana,13 Feet,10.0,,N/A Sq. Feet,2020-01-01,[],Apartment,Entire Place,2,0.6,4.0,,,,,35224038,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1026.75,400.0
65000,8cb8fad3-0879-430f-8336-f6f97b1806eb,"A Brand New 2.5 Storied Residential House For Rent : House For Rent In Chovar, Kathmandu","Chobhar, Chovar, Kathmandu",Kathmandu,Other,1000,3,3,2.0,1,North,2018.0,425.0,6 Aana,20 Feet / Blacktopped,10.0, Blacktopped,2100 Aana,2020-01-01,"['Lawn', 'Garage', 'Backyard', 'Balcony', 'Deck', 'Frontyard', 'Drainage', 'Water Supply']",Apartment,Entire Place,2,0.6,4.0,,,,,3402238347,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,2053.5,718725.0
22000,6592871f-e516-4468-a950-f16f8bb84ae9,"Flat For Rent In Satdobato, Lalitpur","Satdobato, Near BNB Hospital, Satdobato, Lalitpur",Lalitpur,Other,1000,3,2,1.0,2,West,2010.0,653.0,1300 Sq. Feet,15 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,['Garage'],Apartment,Entire Place,2,0.6,4.0,,,,,38161589,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1300.0,400.0
20000,c2018af1-3947-4d14-9126-0024b6cfb871,"Flat For Rent In Ranibari, Kathmandu","Samakhusi, Ranibari, Kathmandu",Kathmandu,Other,1000,2,1,1.0,2,East,2010.0,505.0,800 Sq. Feet,15 Feet / Gravelled,10.0, Gravelled,N/A Sq. Feet,2020-01-01,['Garage'],Apartment,Entire Place,2,0.6,4.0,,,,,26114198,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,800.0,400.0
15200000,496ded45-684c-4113-809c-f3c2a673f696,"House For Sale In Dhulikhel, Kavre","Dhulikhel near KU, Dhulikhel, Kavre",Kavre,Other,1000,11,2,3.0,2,South,2018.0,352.0,817 Sq. Feet,10 Feet / Gravelled,10.0, Gravelled,0-4-0-2 Aana,2020-01-01,"['Water Well', 'TV Cable', 'Water Supply', 'Wifi', 'Garage', 'Balcony', 'Fencing', 'Garden']",Apartment,Entire Place,2,0.6,4.0,,,,,18266739,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,817.0,0.0
13800000,a4ab966c-736f-46f3-8e8a-ec55aa97f2e3,"House For Sale In Pasikot, Kathmandu","Budhanilkantha, Pasikot, Kathmandu",Kathmandu,Other,1000,2,1,1.0,0,East,2010.0,529.0,0-4-3-0 Ropani,12 Feet / Soil Stabilized,10.0, Soil Stabilized,N/A Aana,2020-01-01,"['Garage', 'Wifi', 'Drainage', 'Water Well', 'Water Supply', 'Modular Kitchen', 'TV Cable']",Apartment,Entire Place,2,0.6,4.0,,,,,3702767,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
45000000,45a02387-3549-42b1-b1ce-8c99830f0a86,"A Newly House Built In A Nice And Quiet Residential Area On Sale : House For Sale In Basbari, Kathmandu","Hepali height, Basbari, Kathmandu",Kathmandu,Other,1000,4,0,1.0,2,South,2018.0,441.0,7-0-2 Aana,20 Feet / Paved,10.0, Paved,N/A Aana,2020-01-01,"['Lawn', 'Backyard', 'Balcony', 'Frontyard', 'Fencing', 'Garden', 'Drainage', 'Water Supply', 'Modular Kitchen', 'Air Condition', 'TV Cable', 'Washing Machine', 'Solar Water', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,5522399,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,7.0,400.0
57500000,1722174d-ca28-4607-9f9a-21405fda82b8,"House For Sale In Budhanilkantha, Kathmandu","Siddhartha Colony, Budhanilkantha, Kathmandu",Kathmandu,Other,1000,4,6,3.0,0,South,2010.0,635.0,7 Aana,20 Feet,10.0,,N/A Sq. Feet,2020-01-01,"['Balcony', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,84719475,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,2395.75,400.0
175000,3c2c8a0f-72ef-4f80-8577-8716f826cb1c,"House For Rent In Baluwatar, Kathmandu","Baluwatar, Baluwatar, Kathmandu",Kathmandu,Other,1000,4,3,2.0,3,North,2010.0,333.0,12 Aana,13 Feet,10.0,,N/A Sq. Feet,2020-01-01,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,124019058,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,4107.0,400.0
29000000,8ecc2195-6e2f-4612-85c8-8f3d54df2635,"House For Sale In Dallu : House For Sale In Dallu, Kathmandu","Dallu, Dallu, Kathmandu",Kathmandu,Other,1000,8,4,3.0,1,West,2071.0,457.0,0-3-1-2 Aana,20 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Balcony', 'Water Well', 'Water Tank', 'Solar Water']",Apartment,Entire Place,2,0.6,4.0,,,,,10896096,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
17800000,1da4a16d-ebb4-498e-bd1f-21550586d543,"House For Sale In Budhanilkantha, Kathmandu","Bhangal, Sundarbasti, Budhanilkantha, Kathmandu",Kathmandu,Other,1000,7,0,2.0,0,North,2010.0,627.0,0-3-1-0 Aana,15 Feet / Gravelled,10.0, Gravelled,N/A Sq. Feet,2020-01-01,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,6976979,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
29000000,9688a4b2-bbfb-4637-81f2-b6b044c35174,"House For Sale In Golfutar, Kathmandu","Golfutar, Golfutar, Kathmandu",Kathmandu,Other,1000,5,3,2.5,0,South West,2010.0,437.0,4 Aana,15 Feet / Blacktopped,10.0, Blacktopped,N/A Sq. Feet,2020-01-01,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,42898660,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1369.0,400.0
6750000,1e34b091-3c28-446a-b55f-4b07394ed849,"House For Sale In Kalanki, Kathmandu","Nearby, Makalu Petrol Pump, Kalanki, Kathmandu",Kathmandu,Other,1000,7,5,3.0,3,North East,2010.0,0.0,0-13-1-2 Ropani,15 Feet / Blacktopped,10.0, Blacktopped,N/A Ropani,2020-01-01,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,10544660,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
400000,5ebe82d1-f838-407c-a896-0bbca379f24a,"House At Lazimpat : House For Rent In Lazimpat, Kathmandu","Kholagal Marg Near Uttar Dhoka Marg, (North of Narayanhiti Sangrahalaya), Lazimpat, Kathmandu",Kathmandu,Other,1000,5,4,3.0,4,South West,2044.0,511.0,25 Aana,16 Feet / Blacktopped,10.0, Blacktopped,About 4000 Sq. Feet,2020-01-01,"['Balcony', 'Garden', 'Water Supply', 'TV Cable', 'Water Well', 'Lawn', 'Frontyard', 'Fencing', 'Wifi', 'Backyard', 'Modular Kitchen', 'Solar Water', 'Deck', 'Drainage', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,246290008,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,8556.25,4000.0
51000000,f78fec72-8638-471d-a08a-8beb33bee02d,"House For Sale In Mandikatar, Kathmandu","Mandikatar Height, Mandikatar, Kathmandu",Kathmandu,Other,1000,0,0,3.0,0,South,2010.0,464.0,8 Aana,15 Feet / Blacktopped,10.0, Blacktopped,N/A Sq. Feet,2020-01-01,"['Balcony', 'Garden', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,87922925,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,2738.0,400.0
29000000,73ed5430-8b9f-4ea8-a87c-40f420eeb595,"Under Construction Bungalow : House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Muhanpokhari, Budhanilkantha, Kathmandu",Kathmandu,Other,1000,0,0,3.0,0,North East,2076.0,0.0,0-5-0-3 Aana,20 Feet / Gravelled,10.0, Gravelled,N/A Aana,2020-01-01,"['Modular Kitchen', 'Solar Water', 'TV Cable', 'Water Tank', 'Frontyard', 'Fencing', 'Water Supply', 'Balcony']",Apartment,Entire Place,2,0.6,4.0,,,,,4295439,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
75000000,c0af9adc-3dfa-4283-83f6-482133ce37cc,"Commercial Building : House For Sale In Gatthaghar, Bhaktapur","Gathaghar, Bhaktapur, Gatthaghar, Bhaktapur",Bhaktapur,Other,1000,0,0,5.0,0,South,2075.0,572.0,0-6-2-0 Aana,20 Feet / Blacktopped,10.0, Blacktopped,7500 Sq. Feet,2020-01-01,"['Garage', 'Balcony', 'Solar Water', 'Water Well', 'Wifi', 'Water Tank', 'Modular Kitchen', 'Water Supply', 'TV Cable', 'Drainage']",Apartment,Entire Place,2,0.6,4.0,,,,,45625973,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,7500.0
26500000,3fe2c6d7-06a4-43c1-aa13-40f53a370bb6,"House For Sale In Basundhara, Kathmandu","Basundhara, Basundhara, Kathmandu",Kathmandu,Other,1000,0,0,3.0,0,East,2010.0,439.0,3.5 Aana,12 Feet,10.0,,N/A Sq. Feet,2020-01-01,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,33982801,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1197.875,400.0
36500000,02794bda-65d1-4ac4-868c-73d25b48773d,"New House : House For Sale In Mahendrapul, Pokhara","Pokhara -11 ranipauwa, Mahendrapul, Pokhara",Pokhara,Other,1000,0,0,3.0,0,East,2074.0,509.0,6.5 Aana,20 Feet / Gravelled,10.0, Gravelled,6.5 Aana,2020-01-01,"['Garage', 'Garden', 'Wifi', 'Water Supply', 'TV Cable', 'Solar Water', 'Water Well', 'Water Tank', 'Washing Machine', 'Balcony', 'Fencing', 'Backyard', 'Gym', 'Frontyard', 'Modular Kitchen']",Apartment,Entire Place,2,0.6,4.0,,,,,53042738,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,2224.625,2224.625
41000000,4a76d9ca-a693-4d13-b804-95060dc90a1a,"Swarsati Kunj : House For Sale In Balkhu, Kathmandu","Balkhu, Balkhu, Kathmandu",Kathmandu,Other,1000,0,0,3.0,0,East,2075.0,457.0,4 Aana,12 Feet / Blacktopped,10.0, Blacktopped,750 Sq. Feet,2020-01-01,"['Balcony', 'Wifi', 'Fencing', 'Drainage', 'Solar Water', 'Washing Machine', 'Garden', 'Water Supply', 'TV Cable', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,43358393,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1369.0,750.0
40000,ab453202-1749-41e9-b01d-7b26ba017a0a,"PD1-101, A Apartments : Flat For Rent In Patandokha, Lalitpur","Patan Dhoka, Patandokha, Lalitpur",Lalitpur,Other,1000,0,0,1.0,0,South,2010.0,631.0,500 Sq. Feet,20 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Water Supply', 'Microwave', 'Washing Machine', 'Wifi', 'Solar Water', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,14932215,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,500.0,400.0
30000000,087f69ac-ce07-4904-a7e1-9c84d547cad6,"House For Sale In Basundhara, Kathmandu","Basundhara, Basundhara, Kathmandu",Kathmandu,Other,1000,0,0,3.0,0,East,2010.0,508.0,6 Aana,12 Feet,10.0,,N/A Sq. Feet,2020-01-01,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,64501407,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,2053.5,400.0
14200000,af035cbb-11dc-4fc6-9336-969383365b6c,"House For Sale In Tokha, Kathmandu","Bhutkhel Park, Tokha, Kathmandu",Kathmandu,Other,1000,4,2,2.0,0,West,2010.0,430.0,0-3-1-0 Aana,13 Feet,10.0,,N/A Sq. Feet,2020-01-01,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,6401617,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
17500000,d71e7f14-6ba8-423a-a6c8-34786fab1c7f,"House For Sale In Dhapasi, Kathmandu","Nearby Grande International Hospital, Dhapasi, Kathmandu",Kathmandu,Other,1000,0,0,3.0,0,North East,2010.0,0.0,3.5 Aana,13 Feet,10.0,,N/A Sq. Feet,2020-01-01,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,35503729,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1197.875,400.0
20000000,92c79c8b-c589-4d3c-ae0a-c878ee93d6b6,"House For Sale In Hadigaun, Kathmandu","Hadigaun, Hadigaun, Kathmandu",Kathmandu,Other,1000,0,0,2.0,0,South,2010.0,523.0,4 Aana,13 Feet / Blacktopped,10.0, Blacktopped,N/A Sq. Feet,2020-01-01,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,44896518,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1369.0,400.0
